DATE   06/09/2017   06/09/2017   06/09/2017   06/09/2017   06/09/2017   06/09/2017   06/09/2017   06/09/2017   06/09/2017   06/09/2017   06/09/2017   06/09/2017   06/09/2017   06/09/2017   06/09/2017   06/09/2017   06/09/2017   06/09/2017   06/09/2017   06/09/2017   06/09/2017   06/09/2017   06/09/2017   06/09/2017   06/09/2017   06/09/2017   06/09/2017   06/09/2017   06/09/2017   06/09/2017   06/09/2017   06/09/2017   06/09/2017   06/09/2017   06/09/2017   06/09/2017   06/09/2017   06/09/2017   06/09/2017   06/09/2017   06/09/2017   06/09/2017   06/09/2017   06/09/2017   06/09/2017   06/09/2017   06/09/2017   06/09/2017   06/09/2017   06/09/2017   06/09/2017   06/09/2017   06/09/2017   06/09/2017   06/09/2017   06/09/2017   06/09/2017   06/09/2017   06/09/2017   06/09/2017   06/09/2017   06/09/2017   06/09/2017   06/09/2017   06/09/2017   06/09/2017   06/09/2017   06/09/2017   06/09/2017   06/09/2017   06/09/2017   06/09/2017   06/09/2017   06/09/2017   06/09/2017   06/09/2017   06/09/2017   06/09/2017   06/09/2017   06/09/2017   06/09/2017   06/09/2017   06/09/2017   06/09/2017   06/09/2017   06/09/2017   06/09/2017   06/09/2017   06/09/2017   06/09/2017   06/09/2017   06/09/2017   06/09/2017   06/09/2017   06/09/2017   06/09/2017   
NSPCL_DC_TOTAL   455   455   455   455   455   455   455   455   455   455   455   455   455   455   455   455   455   455   455   455   455   455   455   455   455   455   455   455   455   455   455   455   455   455   455   455   455   455   455   455   455   455   455   455   455   455   455   455   455   455   455   455   455   455   455   455   455   455   455   455   455   455   455   455   455   455   455   455   455   455   455   455   455   455   455   455   455   455   455   455   455   455   455   455   455   455   455   455   455   455   455   455   455   455   455   455   
RGPPL_EBID_DC_ONBAR   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   
RGPPL_EBID_DC_RSD   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   
RGPPL_EBID_DC_TOTAL   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   
RGPPL_IR_DC_ONBAR   540   540   540   540   540   540   540   540   540   540   540   540   540   540   540   540   540   540   540   540   540   540   540   540   540   540   540   540   540   540   540   540   540   540   540   540   540   540   540   540   540   540   540   540   540   540   540   540   540   540   540   540   540   540   540   540   540   540   540   540   540   540   540   540   540   540   540   540   540   540   540   540   540   540   540   540   540   540   540   540   540   540   540   540   540   540   540   540   540   540   540   540   540   540   540   540   
RGPPL_IR_DC_RSD   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   
RGPPL_IR_DC_TOTAL   540   540   540   540   540   540   540   540   540   540   540   540   540   540   540   540   540   540   540   540   540   540   540   540   540   540   540   540   540   540   540   540   540   540   540   540   540   540   540   540   540   540   540   540   540   540   540   540   540   540   540   540   540   540   540   540   540   540   540   540   540   540   540   540   540   540   540   540   540   540   540   540   540   540   540   540   540   540   540   540   540   540   540   540   540   540   540   540   540   540   540   540   540   540   540   540   
RGPPL-GAS_DC_ONBAR   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   
RGPPL-GAS_DC_RSD   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   
RGPPL-GAS_DC_TOTAL   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   
RGPPL-RLNG_DC_ONBAR   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   
RGPPL-RLNG_DC_RSD   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   
RGPPL-RLNG_DC_TOTAL   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   
SASAN_DC_ONBAR   3645   3645   3645   3645   3645   3645   3645   3645   3645   3645   3645   3645   3645   3645   3645   3645   3645   3645   3645   3645   3645   3645   3645   3645   3645   3645   3645   3645   3645   3645   3645   3645   3645   3645   3645   3645   3645   3645   3645   3645   3645   3570   3570   3570   3570   3570   3570   3570   3570   3570   3570   3570   3570   3570   3570   3570   3570   3570   3570   3570   3570   3570   3570   3570   3570   3570   3570   3570   3570   3570   3570   3570   3570   3570   3570   3570   3570   3570   3570   3570   3645   3645   3645   3645   3645   3645   3645   3645   3645   3645   3645   3645   3645   3645   3645   3645   
SASAN_DC_RSD   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   
SASAN_DC_TOTAL   3645   3645   3645   3645   3645   3645   3645   3645   3645   3645   3645   3645   3645   3645   3645   3645   3645   3645   3645   3645   3645   3645   3645   3645   3645   3645   3645   3645   3645   3645   3645   3645   3645   3645   3645   3645   3645   3645   3645   3645   3645   3570   3570   3570   3570   3570   3570   3570   3570   3570   3570   3570   3570   3570   3570   3570   3570   3570   3570   3570   3570   3570   3570   3570   3570   3570   3570   3570   3570   3570   3570   3570   3570   3570   3570   3570   3570   3570   3570   3570   3645   3645   3645   3645   3645   3645   3645   3645   3645   3645   3645   3645   3645   3645   3645   3645   
SIPAT-I_DC_ONBAR   1867   1867   1867   1867   1867   1867   1867   1867   1867   1867   1867   1867   1867   1867   1867   1867   1867   1867   1867   1867   1867   1867   1867   1867   1867   1867   1867   1867   1867   1867   1867   1867   1867   1867   1867   1867   1867   1867   1867   1867   1867   1867   1867   1867   1867   1867   1867   1867   1867   1867   1867   1867   1867   1867   1867   1867   1867   1867   1867   1867   1867   1867   1867   1867   1867   1867   1867   1867   1867   1867   1867   1867   1867   1867   1867   1867   1867   1867   1867   1867   1867   1867   1867   1867   1867   1867   1867   1867   1867   1867   1867   1867   1867   1867   1867   1867   
SIPAT-I_DC_RSD   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   
SIPAT-I_DC_TOTAL   1867   1867   1867   1867   1867   1867   1867   1867   1867   1867   1867   1867   1867   1867   1867   1867   1867   1867   1867   1867   1867   1867   1867   1867   1867   1867   1867   1867   1867   1867   1867   1867   1867   1867   1867   1867   1867   1867   1867   1867   1867   1867   1867   1867   1867   1867   1867   1867   1867   1867   1867   1867   1867   1867   1867   1867   1867   1867   1867   1867   1867   1867   1867   1867   1867   1867   1867   1867   1867   1867   1867   1867   1867   1867   1867   1867   1867   1867   1867   1867   1867   1867   1867   1867   1867   1867   1867   1867   1867   1867   1867   1867   1867   1867   1867   1867   
SIPAT-II_DC_ONBAR   943   943   943   943   943   943   943   943   943   943   943   943   943   943   943   943   943   943   943   943   943   943   943   943   943   943   943   943   943   943   943   943   943   943   943   943   943   943   943   943   943   943   943   943   943   943   943   943   943   943   943   943   943   943   943   943   943   943   943   943   943   943   943   943   943   943   943   943   943   943   943   943   943   943   943   943   943   943   943   943   943   943   943   943   943   943   943   943   943   943   943   943   943   943   943   943   
SIPAT-II_DC_RSD   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   
SIPAT-II_DC_TOTAL   943   943   943   943   943   943   943   943   943   943   943   943   943   943   943   943   943   943   943   943   943   943   943   943   943   943   943   943   943   943   943   943   943   943   943   943   943   943   943   943   943   943   943   943   943   943   943   943   943   943   943   943   943   943   943   943   943   943   943   943   943   943   943   943   943   943   943   943   943   943   943   943   943   943   943   943   943   943   943   943   943   943   943   943   943   943   943   943   943   943   943   943   943   943   943   943   
SSP_DC_ONBAR   40   40   40   40   40   40   40   40   40   40   40   40   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   42   42   42   42   42   42   42   42   42   42   42   42   42   42   42   42   42   42   42   42   42   42   42   42   42   42   42   42   42   42   42   42   42   42   42   42   42   42   42   42   42   42   42   42   42   42   42   42   42   42   42   42   42   42   42   42   42   42   42   42   42   42   
SSP_DC_RSD   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   
SSP_DC_TOTAL   40   40   40   40   40   40   40   40   40   40   40   40   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   42   42   42   42   42   42   42   42   42   42   42   42   42   42   42   42   42   42   42   42   42   42   42   42   42   42   42   42   42   42   42   42   42   42   42   42   42   42   42   42   42   42   42   42   42   42   42   42   42   42   42   42   42   42   42   42   42   42   42   42   42   42   
TAPS-I_DC_ONBAR   148   148   148   148   148   148   148   148   148   148   148   148   148   148   148   148   148   148   148   148   148   148   148   148   148   148   148   148   148   148   148   148   148   148   148   148   148   148   148   148   148   148   148   148   148   148   148   148   148   148   148   148   148   148   148   148   148   148   148   148   148   148   148   148   148   148   148   148   148   148   148   148   148   148   148   148   148   148   148   148   148   148   148   148   148   148   148   148   148   148   148   148   148   148   148   148   
TAPS-I_DC_RSD   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   
TAPS-I_DC_TOTAL   148   148   148   148   148   148   148   148   148   148   148   148   148   148   148   148   148   148   148   148   148   148   148   148   148   148   148   148   148   148   148   148   148   148   148   148   148   148   148   148   148   148   148   148   148   148   148   148   148   148   148   148   148   148   148   148   148   148   148   148   148   148   148   148   148   148   148   148   148   148   148   148   148   148   148   148   148   148   148   148   148   148   148   148   148   148   148   148   148   148   148   148   148   148   148   148   
